status_id,created_at,user_id,screen_name,text,source,reply_to_status_id,reply_to_user_id,reply_to_screen_name,is_quote,is_retweet,favorite_count,retweet_count,hashtags,symbols,urls_url,urls_t.co,urls_expanded_url,media_url,media_t.co,media_expanded_url,media_type,ext_media_url,ext_media_t.co,ext_media_expanded_url,ext_media_type,mentions_user_id,mentions_screen_name,lang,quoted_status_id,quoted_text,retweet_status_id,retweet_text,place_url,place_name,place_full_name,place_type,country,country_code,geo_coords,coords_coords,bbox_coords,plaintext
x983402282720092160,4/9/2018 17:52,x1434000446,KenKaneki69_,@ShelbyRaelane10 @NiaJaxWWE @AlexaBliss_WWE @MickieJames L. I'm on it today so chill out with this whole bullying shit. I been through it and I'm tired of seeing stuff like this.,Twitter for Android,x982840626059374592,x774309932493512704,ShelbyRaelane10,FALSE,FALSE,0,0,,,,,,,,,,,,,,x774309932493512704 2592634077 147023972 79890469,ShelbyRaelane10 NiaJaxWWE AlexaBliss_WWE MickieJames,en,,,,,,,,,,,,,,@ShelbyRaelane10 @NiaJaxWWE @AlexaBliss_WWE @MickieJames L. I'm on it today so chill out with this whole bullying shit. I been through it and I'm tired of seeing stuff like this.
x983397311735828482,4/9/2018 17:32,x349527649,kimburrrrleee,FaceTimed Abby on Friday and she was drinking a Michelob Ultra in bed. I made fun of her. Today she gets an ad on instagram for michelob ultra. No where is safe.,Twitter for iPhone,,,,FALSE,FALSE,2,0,,,,,,,,,,,,,,,,en,,,,,,,,,,,,,,FaceTimed Abby on Friday and she was drinking a Michelob Ultra in bed. I made fun of her. Today she gets an ad on instagram for michelob ultra. No where is safe.
x983397095456559105,4/9/2018 17:31,x816369791308992512,Tracydwyer7,"@GSarafan Say ""free at last, free at last, thank God almighty free at last."" Then crack open some champagne, do an Irish jig, fall to my knees in thanks, have a good cry from relief, and get a good night's sleep...",Twitter for Android,x981668646207590400,x39603710,GSarafan,FALSE,FALSE,0,0,,,,,,,,,,,,,,x39603710,GSarafan,en,,,,,,,,,,,,,,"@GSarafan Say ""free at last, free at last, thank God almighty free at last."" Then crack open some champagne, do an Irish jig, fall to my knees in thanks, have a good cry from relief, and get a good night's sleep..."
x983391671114190848,4/9/2018 17:10,x425022413,lianakinahan_,i hate it when people ask what’s wrong when THERES NOTHING WRONG LIKE IM TIRED BITCH BYE,Twitter for iPhone,,,,FALSE,FALSE,0,1,,,,,,,,,,,,,,,,en,,,,,,,,,,,,,,i hate it when people ask what's wrong when THERES NOTHING WRONG LIKE IM TIRED BITCH BYE
x983377712055275522,4/9/2018 16:14,x279292089,Just_LikeAnanda,i just want a nap,Twitter for iPhone,,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,en,,,,,https://api.twitter.com/1.1/geo/id/71177291f1601de3.json,Carteret,"Carteret, NJ",city,United States,US,,,-74.254762 -74.206263 -74.206263 -74.254762 40.559086 40.559086 40.603565 40.603565,i just want a nap
x983367785517604864,4/9/2018 15:35,x2491978526,Flaming_Flareon,@JJ48fan7x @SeaOfThieves I shouldn't have went to sleep LUL,Twitter for Android,x983306758969085952,x3119576774,JJ48fan7x,FALSE,FALSE,1,0,,,,,,,,,,,,,,x3119576774 3375660701,JJ48fan7x SeaOfThieves,en,,,,,,,,,,,,,,@JJ48fan7x @SeaOfThieves I shouldn't have went to sleep LUL
x983359478950252544,4/9/2018 15:02,x730457030620790784,JRiveraaaaa,I can’t wait til the Raptors get swept by the Cavs in the playoffs and Kyle Lowry averages less than 10 ppg <f0><U+009F><U+0098><U+0082><f0><U+009F><U+0098><U+0082><f0><U+009F><U+0092><U+0080> so tired of all this We The North bullshit https://t.co/8IHAatkJsu,Twitter for iPhone,,,,FALSE,FALSE,0,0,,,,,,http://pbs.twimg.com/media/DaWYOZKW4AA6yI5.jpg,https://t.co/8IHAatkJsu,https://twitter.com/JRiveraaaaa/status/983359478950252544/photo/1,photo,http://pbs.twimg.com/media/DaWYOZKW4AA6yI5.jpg,https://t.co/8IHAatkJsu,https://twitter.com/JRiveraaaaa/status/983359478950252544/photo/1,,,,en,,,,,,,,,,,,,,I can't wait til the Raptors get swept by the Cavs in the playoffs and Kyle Lowry averages less than 10 ppg so tired of all this We The North bullshit
x983353120498610177,4/9/2018 14:37,x343208845,Its_Tolerance,haha yes i havnt gone to sleep haha YES im missing all the thumbnails im about to get asked to do today gn,Twitter Web Client,,,,FALSE,FALSE,4,0,,,,,,,,,,,,,,,,en,,,,,,,,,,,,,,haha yes i havnt gone to sleep haha YES im missing all the thumbnails im about to get asked to do today gn
x983352539230896128,4/9/2018 14:34,x425022413,lianakinahan_,ive never been this tired before,Twitter for iPhone,,,,FALSE,FALSE,1,0,,,,,,,,,,,,,,,,en,,,,,,,,,,,,,,ive never been this tired before
x983343594663825408,4/9/2018 13:59,x3712356921,MichaelDeSolis,Ride to campus is gonna be here in an hour and I still haven't left bed.,Twitter for iPhone,,,,FALSE,FALSE,1,0,,,,,,,,,,,,,,,,en,,,,,,,,,,,,,,Ride to campus is gonna be here in an hour and I still haven't left bed.
x983341689447370752,4/9/2018 13:51,x1947813288,ownbravado,JOKES ON HER I can sleep an extra 9 hours it turns out,Twitter for iPhone,x983197157762224128,x1947813288,ownbravado,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,en,,,,,,,,,,,,,,JOKES ON HER I can sleep an extra 9 hours it turns out
x983334588066992129,4/9/2018 13:23,x281622390,LeaLlovet,I fell asleep at 3pm and work at 10pm last night. Then fell asleep at 12am and just woke. Talk about catching up on sleep.,Twitter for iPhone,,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,en,,,,,https://api.twitter.com/1.1/geo/id/00c55f041e27dc51.json,Staten Island,"Staten Island, NY",city,United States,US,,,-74.255641 -74.052253 -74.052253 -74.255641 40.495865 40.495865 40.648887 40.648887,I fell asleep at 3pm and work at 10pm last night. Then fell asleep at 12am and just woke. Talk about catching up on sleep.
x983330384397176834,4/9/2018 13:06,x827956322888921088,MaxPWow,"Tired of winning yet? SMH...
U.S. national debt increases $1 trillion in 6 months, surpassing $21 trillion mark  https://t.co/oYPPkQZPGt",Twitter for iPhone,,,,FALSE,FALSE,0,1,,,newsweek.com/us-national-de…,https://t.co/oYPPkQZPGt,http://www.newsweek.com/us-national-debt-adds-1-trillion-six-months-surpassing-21-trillion-mark-855946,,,,,,,,,,,en,,,,,,,,,,,,,,"Tired of winning yet? SMH... U.S. national debt increases $1 trillion in 6 months, surpassing $21 trillion mark"
x983329173107281920,4/9/2018 13:01,x393722421,HeyNowJO,"Probably no shock to anyone that I brought these books to our meeting last week with new schools Chancellor Richard Carranza. #sleep #schoolstarttimes #exerciseimprovesacademicperformance 
@DanielPink @jratey @sleepdiplomat @NYCSchools https://t.co/ekegH115aC",Twitter Web Client,,,,FALSE,FALSE,8,3,sleep schoolstarttimes exerciseimprovesacademicperformance,,,,,http://pbs.twimg.com/media/DaV8lBkVAAAygS0.jpg,https://t.co/ekegH115aC,https://twitter.com/HeyNowJO/status/983329173107281920/photo/1,photo,http://pbs.twimg.com/media/DaV8lBkVAAAygS0.jpg,https://t.co/ekegH115aC,https://twitter.com/HeyNowJO/status/983329173107281920/photo/1,,x14378113 30238800 4081039273 22049097,DanielPink jratey sleepdiplomat NYCSchools,en,,,,,,,,,,,,,,Probably no shock to anyone that I brought these books to our meeting last week with new schools Chancellor Richard Carranza. #sleep #schoolstarttimes #exerciseimprovesacademicperformance @DanielPink @jratey @sleepdiplomat @NYCSchools
x983313630652493825,4/9/2018 12:00,x540465924,janet_sammantha,Your bed is the most comfortable when you have somewhere to be <f0><U+009F><U+0098><U+00A9>,Twitter for iPhone,,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,en,,,,,,,,,,,,,,Your bed is the most comfortable when you have somewhere to be
x983304103404163073,4/9/2018 11:22,x49208419,ThicChicken,Why can’t I sleep restfully on Sunday nights ?,Twitter for iPhone,,,,FALSE,FALSE,1,0,,,,,,,,,,,,,,,,en,,,,,https://api.twitter.com/1.1/geo/id/00c55f041e27dc51.json,Staten Island,"Staten Island, NY",city,United States,US,,,-74.255641 -74.052253 -74.052253 -74.255641 40.495865 40.495865 40.648887 40.648887,Why can't I sleep restfully on Sunday nights ?
x983300603102326784,4/9/2018 11:08,x3363666611,matthew_vlado,Gngb back to sleep,Twitter for iPhone,,,,FALSE,FALSE,1,0,,,,,,,,,,,,,,,,en,,,,,https://api.twitter.com/1.1/geo/id/00c55f041e27dc51.json,Staten Island,"Staten Island, NY",city,United States,US,,,-74.255641 -74.052253 -74.052253 -74.255641 40.495865 40.495865 40.648887 40.648887,Gngb back to sleep
x983298579812028416,4/9/2018 11:00,x3363666611,matthew_vlado,I went to to sleep at 3:20 and I just woke up like Tyna guy no way I stay up rn,Twitter for iPhone,,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,en,,,,,https://api.twitter.com/1.1/geo/id/00c55f041e27dc51.json,Staten Island,"Staten Island, NY",city,United States,US,,,-74.255641 -74.052253 -74.052253 -74.255641 40.495865 40.495865 40.648887 40.648887,I went to to sleep at 3:20 and I just woke up like Tyna guy no way I stay up rn
x983295439003967490,4/9/2018 10:47,x61031559,NickAntonelli_,Feeling great off my 45 mins of solid sleep last night.... <f0><U+009F><U+0098><U+00AB> im so over this shit.,Twitter for iPhone,,,,FALSE,FALSE,1,0,,,,,,,,,,,,,,,,en,,,,,,,,,,,,,,Feeling great off my 45 mins of solid sleep last night.... im so over this shit.
x983281704893927426,4/9/2018 9:53,x890106922833149952,BodegaaCat,Do you tell the person you’re trying to sleep with that you’re in an open relationship?,Twitter for iPhone,x983281458562334720,x890106922833149952,BodegaaCat,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,en,,,,,,,,,,,,,,Do you tell the person you're trying to sleep with that you're in an open relationship?
x983265200425062401,4/9/2018 8:47,x184309992,mikenoone32,It’s funny when you decide to listen to some music before bed and all the sudden it’s 4:45 am,Twitter for iPhone,,,,FALSE,FALSE,1,2,,,,,,,,,,,,,,,,en,,,,,,,,,,,,,,It's funny when you decide to listen to some music before bed and all the sudden it's 4:45 am
x983245532566118401,4/9/2018 7:29,x3351116861,xobrandiiii,can’t sleep,Twitter for iPhone,,,,FALSE,FALSE,1,1,,,,,,,,,,,,,,,,en,,,,,,,,,,,,,,can't sleep
x983239907262033920,4/9/2018 7:07,x136853160,Stee365,"@TwitterMoments People are getting tired of Brock and his lack of in ring skill. Repetitive bs, and no one cares for Roman. They had a great charecter in Bray Wyatt and back burned him.",Twitter for Android,x983217636799647744,x3260518932,TwitterMoments,FALSE,FALSE,2,0,,,,,,,,,,,,,,x3260518932,TwitterMoments,en,,,,,,,,,,,,,,"@TwitterMoments People are getting tired of Brock and his lack of in ring skill. Repetitive bs, and no one cares for Roman. They had a great charecter in Bray Wyatt and back burned him."
x983230972920508416,4/9/2018 6:31,x304162591,CoteyDurci,Why don’t they make the bob Marley tea anymore? Use to put me to sleep,Twitter for iPhone,,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,en,,,,,,,,,,,,,,Why don't they make the bob Marley tea anymore? Use to put me to sleep
x983228618288529408,4/9/2018 6:22,x848051887,dakotawomp,I never sleep,Twitter for iPhone,,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,en,,,,,,,,,,,,,,I never sleep
x983225813037436928,4/9/2018 6:11,x890106922833149952,BodegaaCat,3hrs Sleep &gt;&gt; 6 hrs sleep,Twitter for iPhone,,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,en,,,,,,,,,,,,,,3hrs Sleep &gt;&gt; 6 hrs sleep
x983225684964380672,4/9/2018 6:10,x890106922833149952,BodegaaCat,Wow I’m so tired. I just want to sleep more,Twitter for iPhone,,,,FALSE,FALSE,0,1,,,,,,,,,,,,,,,,en,,,,,,,,,,,,,,Wow I'm so tired. I just want to sleep more
x983214371936653312,4/9/2018 5:25,x403776370,Viiancax3,K im going to sleep ... asmr time,Twitter for iPhone,,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,en,,,,,https://api.twitter.com/1.1/geo/id/00c55f041e27dc51.json,Staten Island,"Staten Island, NY",city,United States,US,,,-74.255641 -74.052253 -74.052253 -74.255641 40.495865 40.495865 40.648887 40.648887,K im going to sleep ... asmr time
x983210129838497792,4/9/2018 5:08,x770415958670409728,dolanspebble,saying my sleep schedule is messed is an understatement,Twitter for iPhone,,,,FALSE,FALSE,1,0,,,,,,,,,,,,,,,,en,,,,,,,,,,,,,,saying my sleep schedule is messed is an understatement
x983209179195281408,4/9/2018 5:05,x957544823581564928,nadineexo,Of course school is tomorrow and I can’t sleep <f0><U+009F><U+0098><U+0091>,Twitter Lite,,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,en,,,,,,,,,,,,,,Of course school is tomorrow and I can't sleep
x983201432361930752,4/9/2018 4:34,x2256057226,Apxo26,Im so tired of seeing them everywhere https://t.co/PQLnW5F2Ez,Twitter for iPhone,,,,TRUE,FALSE,0,0,,,twitter.com/thatrapgod/sta…,https://t.co/PQLnW5F2Ez,https://twitter.com/thatrapgod/status/983096964534427648,,,,,,,,,,,en,x983096964534427648,None of these videos are funny to me https://t.co/OQ8qXd594w,,,,,,,,,,,,Im so tired of seeing them everywhere
x983201371112423426,4/9/2018 4:34,x814248844154109952,TheresaDinardi,"@sarahkendzior @JeffreyGuterman 6) Honestly, you people are such sore losers having temper tantrums trying to get your way. How about you accept the results of the election? This is how it's always done. Democracy in action and respected as such? People a",Twitter Lite,x983200562639335424,x814248844154109952,TheresaDinardi,FALSE,FALSE,0,0,,,,,,,,,,,,,,x47475039 246103,sarahkendzior JeffreyGuterman,en,,,,,,,,,,,,,,"@sarahkendzior @JeffreyGuterman 6) Honestly, you people are such sore losers having temper tantrums trying to get your way. How about you accept the results of the election? This is how it's always done. Democracy in action and respected as such? People a"
x983198116617728000,4/9/2018 4:21,x814248844154109952,TheresaDinardi,"@sarahkendzior @JeffreyGuterman 2) and as for the Media being on Trumps side? Haha the media is in bed with the Democrats. All they do is attack President Trump. This is why he tweets, so he can avoid the media. The only ones colluding with the Russians a",Twitter Lite,x983192779932102657,x814248844154109952,TheresaDinardi,FALSE,FALSE,0,0,,,,,,,,,,,,,,x47475039 246103,sarahkendzior JeffreyGuterman,en,,,,,,,,,,,,,,"@sarahkendzior @JeffreyGuterman 2) and as for the Media being on Trumps side? Haha the media is in bed with the Democrats. All they do is attack President Trump. This is why he tweets, so he can avoid the media. The only ones colluding with the Russians a"
x983197461262012416,4/9/2018 4:18,x221098962,atTheTrack7,"@Ralphie9 My point is, if he wasn’t winning, he shouldn’t have been in the match. Should have had Strowman beat him. Something. I’m just tired of this guy. Building the guy up for a year to lose to Lesnar makes no sense.",Twitter for iPhone,x983196951863877632,x39310605,Ralphie9,FALSE,FALSE,0,0,,,,,,,,,,,,,,x39310605,Ralphie9,en,,,,,https://api.twitter.com/1.1/geo/id/00c55f041e27dc51.json,Staten Island,"Staten Island, NY",city,United States,US,,,-74.255641 -74.052253 -74.052253 -74.255641 40.495865 40.495865 40.648887 40.648887,"@Ralphie9 My point is, if he wasn't winning, he shouldn't have been in the match. Should have had Strowman beat him. Something. I'm just tired of this guy. Building the guy up for a year to lose to Lesnar makes no sense."
x983197157762224128,4/9/2018 4:17,x1947813288,ownbravado,In her defense I took a nap yesterday too long and stayed awake from 1am till 4pm today so I guess I accidentally reset my biological clock? Tough shit huh,Twitter for iPhone,x983193017719943168,x1947813288,ownbravado,FALSE,FALSE,1,0,,,,,,,,,,,,,,,,en,,,,,,,,,,,,,,In her defense I took a nap yesterday too long and stayed awake from 1am till 4pm today so I guess I accidentally reset my biological clock? Tough shit huh
x983196830027714561,4/9/2018 4:16,x506791597,Vicogorman,my brain needs to sit the fuck down and let me sleep,Twitter for iPhone,,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,en,,,,,https://api.twitter.com/1.1/geo/id/00c55f041e27dc51.json,Staten Island,"Staten Island, NY",city,United States,US,,,-74.255641 -74.052253 -74.052253 -74.255641 40.495865 40.495865 40.648887 40.648887,my brain needs to sit the fuck down and let me sleep
x983196780417507328,4/9/2018 4:15,x221098962,atTheTrack7,"Was an all-time great #WrestleMania, but I’m just so tired of Lesnar that the ending leaves a bad taste in my mouth. Not to mentioned you just buried the guy you’ve been forcing down everyone’s throats. So perplexing.",Twitter for iPhone,,,,FALSE,FALSE,0,0,WrestleMania,,,,,,,,,,,,,,,en,,,,,https://api.twitter.com/1.1/geo/id/00c55f041e27dc51.json,Staten Island,"Staten Island, NY",city,United States,US,,,-74.255641 -74.052253 -74.052253 -74.255641 40.495865 40.495865 40.648887 40.648887,"Was an all-time great #WrestleMania, but I'm just so tired of Lesnar that the ending leaves a bad taste in my mouth. Not to mentioned you just buried the guy you've been forcing down everyone's throats. So perplexing."
x983195557589147648,4/9/2018 4:11,x221098962,atTheTrack7,"I don’t get it. You build Reigns up for that and then have him lose to a guy that everyone is tired of?  The ending was shocking, but it just leaves me flat. Felt completely pointless to me. #WrestleMania",Twitter for iPhone,,,,FALSE,FALSE,3,0,WrestleMania,,,,,,,,,,,,,,,en,,,,,https://api.twitter.com/1.1/geo/id/00c55f041e27dc51.json,Staten Island,"Staten Island, NY",city,United States,US,,,-74.255641 -74.052253 -74.052253 -74.255641 40.495865 40.495865 40.648887 40.648887,"I don't get it. You build Reigns up for that and then have him lose to a guy that everyone is tired of? The ending was shocking, but it just leaves me flat. Felt completely pointless to me. #WrestleMania"
x983193017719943168,4/9/2018 4:00,x1947813288,ownbravado,Shoutout to my body for making sure I get a full REM sleep instead of a cat nap who else loves waking up at 12am from a full rest,Twitter for iPhone,,,,FALSE,FALSE,2,0,,,,,,,,,,,,,,,,en,,,,,,,,,,,,,,Shoutout to my body for making sure I get a full REM sleep instead of a cat nap who else loves waking up at 12am from a full rest
x983192684256026624,4/9/2018 3:59,x2930746701,kaitingravallo,I really wish I could sleep,Twitter for iPhone,,,,FALSE,FALSE,1,0,,,,,,,,,,,,,,,,en,,,,,,,,,,,,,,I really wish I could sleep
x983192665264181248,4/9/2018 3:59,x951304203191902208,mikepachecoo,So I planned on going to bed by 11 but now it’s 12 and the Mets are still on and tied so I’m not going to sleep anytime soon,Twitter for iPhone,,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,en,,,,,,,,,,,,,,So I planned on going to bed by 11 but now it's 12 and the Mets are still on and tied so I'm not going to sleep anytime soon
x983186261186940928,4/9/2018 3:34,x433431783,KittyGal0r3,@nismonic_NK Word uppp. That kid is about to be in bed with the only cheese lmaoo,Twitter for iPhone,x983186113618743296,x538433798,nismonic_NK,FALSE,FALSE,1,0,,,,,,,,,,,,,,x538433798,nismonic_NK,en,,,,,,,,,,,,,,@nismonic_NK Word uppp. That kid is about to be in bed with the only cheese lmaoo
x983184516465528832,4/9/2018 3:27,x499296187,Meghan_Gunther,Here are some really great Peppa Pig cake fails. I am in tears in my bed. https://t.co/9mZrHZ9TeX,Twitter for iPhone,,,,FALSE,FALSE,37,1,,,,,,http://pbs.twimg.com/media/DaT5Gi8UQAAE2IJ.jpg,https://t.co/9mZrHZ9TeX,https://twitter.com/Meghan_Gunther/status/983184516465528832/photo/1,photo,http://pbs.twimg.com/media/DaT5Gi8UQAAE2IJ.jpg http://pbs.twimg.com/media/DaT5Gi0UMAEUK_D.jpg http://pbs.twimg.com/media/DaT5Gi3V4AIOBWy.jpg http://pbs.twimg.com/media/DaT5Gi7UwAA5G8c.jpg,https://t.co/9mZrHZ9TeX https://t.co/9mZrHZ9TeX https://t.co/9mZrHZ9TeX https://t.co/9mZrHZ9TeX,https://twitter.com/Meghan_Gunther/status/983184516465528832/photo/1 https://twitter.com/Meghan_Gunther/status/983184516465528832/photo/1 https://twitter.com/Meghan_Gunther/status/983184516465528832/photo/1 https://twitter.com/Meghan_Gunther/status/983184516465528832/photo/1,,,,en,,,,,https://api.twitter.com/1.1/geo/id/00c55f041e27dc51.json,Staten Island,"Staten Island, NY",city,United States,US,,,-74.255641 -74.052253 -74.052253 -74.255641 40.495865 40.495865 40.648887 40.648887,Here are some really great Peppa Pig cake fails. I am in tears in my bed.
x983181784178483200,4/9/2018 3:16,x860208844487757824,Mlp_JohnCar1069,I’m going to bed highly doubt I’ll sleep though,Twitter for iPhone,,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,en,,,,,https://api.twitter.com/1.1/geo/id/00c55f041e27dc51.json,Staten Island,"Staten Island, NY",city,United States,US,,,-74.255641 -74.052253 -74.052253 -74.255641 40.495865 40.495865 40.648887 40.648887,I'm going to bed highly doubt I'll sleep though
x983179561641955328,4/9/2018 3:07,x3188540524,AlainaCatanzar1,My sleep schedule is all types of fucked #SPRINGBREAK,Twitter for iPhone,,,,FALSE,FALSE,0,0,SPRINGBREAK,,,,,,,,,,,,,,,en,,,,,,,,,,,,,,My sleep schedule is all types of fucked #SPRINGBREAK
x983179318045085696,4/9/2018 3:06,x959073976248143872,ihorse64,So True! Thats why I never sleep! https://t.co/GS3e1gwAaT,Twitter Web Client,,,,TRUE,FALSE,1,1,,,twitter.com/nerak0331/stat…,https://t.co/GS3e1gwAaT,https://twitter.com/nerak0331/status/983178738283307009,,,,,,,,,,,en,x983178738283307009,https://t.co/KaHfCl3B0X,,,,,,,,,,,,So True! Thats why I never sleep!
