"","2129441850","appointmentsavailable","beauty","beautyrest","come","get","lashnaps","lashsleep","sleep","bed","like","phone","side","solution","woke","wrong","complements","day","long","people","relationships","ate","hungry","jst","middle","night","waking","went","alright","got","next","nice","now","puppy","someone","sometimes","going","sorry","tied","bored","course","flight","funny","hour","mind","perfect","tonight","trying","usually","broadcast","crazy","listening","radio","don","wanna","absolutely","amazing","can","feeling","flower","flowerfanaticallergycursed","flowershowgalore","getting","just","life","macys","made","managed","remember","show","smile","think","top","well","worth","year","years","apart","exactly","goodbye","need","staying","take","djmauibabe","new","thing","toyota","tundra","york","city","insomnia","acosta","broken","control","dealt","francesca","gift","interconhotels","intercontinental","manager","nights","promptly","square","sweet","thank","times","exhausted","hyo","know","mee","still","turn","volunteering","falling","harden","man","tired","continue","eyeliner","eyes","heap","live","maccosmetics","rocknroll","rocktopia","1500","amandashires","flagship","harman","nyc","performing","ram","store","1400sqft","apartment","bath","condo","listed","stunning","uppereastside","building","fire","hope","hurt","light","one","tanning","tower","trumps","whole","yuge","broadway","group","hotel","nap","plaza","seeing","springsteen","tarastrong","theplazahotel","ama","fucking","haters","jay","khat","literate","lol","months","read","shit","troll","calm","keep","single","cause","heart","heeeeeeeeeeeeeeead","ago","cheese","fed","make","pizza","place","ravioli","reached","regularly","see","sex","slices","stop","topped","cookies","delish","exhaustion","goodness","making","muradskincare","always","cars","ease","ferry","horribly","manage","might","newfoundland","try","goin","couldn","iamcardib","invasionofprivacy","itunes","play","orgy","explanation","found","school","stressed","summer","twitter","youtube","bunny","goodday","goodnight","longday","moving","somebunny","came","exact","feel","hate","home","took","away","bear","become","bull","end","give","gold","green","inside","kimblecharting","last","price","stay","triangle","walk","zacmannes","ass","enjoying","face","freezing","hours","newyork","three","view","doesn","mexican","timessquare","wake","want","jamieemmerman","ladyfag","mouthyourbody","opening","shot","showgirl","bacon","francis","nourishes","silence","wisdom","may","spinning","taurus","wheels","1st","congrats","event","ever","grant","nychawkeyes","participants","tomorrow","trivia","whitneymuseum","winners","wood","back","better","bravotv","rhony","sick","sucks","empty","jotafm","loved","motorama","diamond","head","sheraton","waikiki","consultants","consulting","hiring","looking","love","msdynax","msdyncomm","remote","senior","services","team","travel","care","bicycle","defenders","dey","ihn","messi","noise","ronaldo","score","scoring","shid","newyorkcity","artists","attended","help","helpful","much","organization","posters","seminar","theactorsfund","weeks","everything","tune","will","como","durma","foder","hora","mais","noite","pela","schedule","tarde","toda","uma","bag","dine","finest","hotels","manhattan","pick","beyond","dogsinraincoats","main","reasons","working","bring","friend","grand","total","even","must","time","6am","blunt","gotta","knock","til","work","act","ain","bout","cousins","fit","girl","leg","pee","talkin","tell","used","funbegins","letthesunshine","movingday","newapartment","wheresthebottomofthebox","seven","steps","subway","supercommuter","w42st","zzzzs","2018","april","done","finaiiiiii","damn","weekend","brianhwarner","shift","jack","t11","caed","crgzombies","cuz","gtg","ill","putting","smokeymagisgae","talk","way","throws","brasserie","breakfast","croissants","franaise","fresh","gaby","gets","menu","sofitelworld","vicko","23mm","air","fujifilm","makes","something","useless","best","crackhead","drag","embarrassed","hoe","jessebwatters","kim","laughed","marklevinshow","pissed","queen","red","ultimate","wattersworld","wigga","beer","fury","impressionistal","put","tyson","comedygrind","comedyking","eppsie","fuburadio","mikeepps","ontour","thegarden","anime","ideal","less","rooms","situation","soft","wetto","autumnfizzy14","beatthosedrums","check","collab","fam","gqstatus","album","armored","christopher","cop","mrdontrip","produced","sound","blanket","bringing","clock","mini","30a","box","latenight","music","nycnightlife","nyctv","video","vmb35","watch","amicsta","bufsportstalk","dufflandis","either","oldsport384","rotochit","won","bad","annnd","entire","fun","look","neighborhood","terrorizing","allen","josh","artist","lordy","negging","president","sleazy","women","cute","darla","howled","scared","comment","forget","glib","hired","hitchens","karol","multiple","nah","name","nypost","sparked","though","trolls","venues","wasn","deadass","later","really","sister","sooo","today","shirt","space","running","killing","ordeal","rest","stuff","bathroom","gimme","lover","snuck","tasks","anything","clear","fatigue","says","symptoms","weak","weakness","webmd","alot","brockmire","brockmireifc","game","hqonespn","laugh","lebatardshow","looks","pretty","takes","bookreview","kidlit","momblogger","monster","airbases","assad","canadagreat","guess","old","putin","attention","exchange","mean","pay","sadness","tweets","ima","sad","creep","eat","girls","jealousy","let","lot","speak","full","offset","tummy","bugs","anti","bibi","hating","jews","loves","right","self","semite","brain","dear","please","black","books","bookstore","brownstone","changed","owned","shoutout","stuy","las","toddlat","vegas","afternoon","chick","claudio","deemed","fascinating","generation","heard","literally","racist","sabrina","truly","begging","early","pls","class","convinced","mad","proud","unsure","aren","ayequelo","checked","childishandsad","exes","majority","popular","songs","taylor","weeknd","bottle","infant","warm","water","bathtub","jelly","said","serious","status","suddenly","update","worried","around","dance","jump","room","idk","itsyaboy","lazy","rather","nguzu","aldenexposed","community","desperately","excellent","gutting","guy","knowing","local","needs","newspaper","wow","arghavan","askdr","asleep","drbabakmoein","drdavidcreel","eggface","evidently","fell","forward","mile","nature","neilflochmd","obsmchat","pattynece","pauldavidsonphd","profbdcohen","rachel","salles","yesterday","gives","gross","saturday","every","interaction","ive","lately","meaningful","meaningless","media","seen","social","word","drink","kysportsradio","disorganizedsongs","great","midnight","overwhelm","small","things","stephdntcare","straight","coffee","elevated","exercise","form","function","glasses","graduate","lots","meals","plenty","tea","uncompromisable","unless","worship","band","blend","create","discover","elsewherespace","enticing","guitar","leads","lyrics","miss","napeyes","npr","review","smartly","track","written","balcony","goes","landlord","missing","rent","sues","torched","unfixed","beside","burried","chest","climbing","loyaltothedream","onto","frame","newprofilepic","scofflord","headline","captaincons","wonder","attempt","catching","failed","manger","pret","bass","finally","learn","neighbor","upright","upstairs","arguing","curtains","nobody","sheets","uses","mediumformat","never","skyline","snack","everybody","fuck","living","scream","boy","brought","dragon","easy","hoo","plane","quest","vii","article","discriminate","discrmatin","human","spelled","stigmatize","stmagitiz","yeah","functioning","kno","seriousness","already","animal","answer","countless","fight","financial","judged","lives","obvious","person","precious","resources","save","spent","threatened","true","djs","honestly","playing","power","repeatedly","song","sour","copping","consciousness","else","gotten","quite","roll","say","showered","stream","together","unfortunately","write","acting","also","bitches","grown","men","problem","subs","2avsagas","40ish","august","bingo","brooklynspoke","chasing","cops","everyone","folks","good","jehiah","morning","near","park","reopen","riding","soon","streets","union","warning","jessicaortz","lets","contentorial","emotional","expect","nothing","personal","relationship","find","infographics","poster","dank","dormer","mcmansionhell","windows","appears","beating","car","damnboyuthick","fake","mien","noble","rated","wilrobfit","blasting","blue","currently","eastern","internet","pacific","slow","alone","fighting","hook","ladies","leave","nick","phyllis","sharon","children","danger","idea","immunized","including","infuriating","newborn","others","significant","terrifying","willingly","young","days","saying","tyleriam","average","feed","niggas","andersnst","behind","director","drake","evans","god","karena","plan","consumed","contaminated","failure","fears","looked","sense","sure","zombieexhausted","figure","sleeping","wasting","bit","chuckle","clarify","advantageous","adversarial","beautybind","ceilings","complimentary","dealing","flaunt","glass","goofy","kind","meant","sexes","sexuality","tonyrobbins","whenever","worries","club","gym","errands","alive","cardi","cheated","clutching","dad","knife","least","listened","moms","slept","stood","thinking","tho","thru","vibes","cranky","train","tweet","instead","minutes","spend","journaling","newfound","page","remedy","film","finish","lavender","shoot","shooting","wait","burning","soo","start","budget","cat","math","monday","mondays","two","banks","aboutlastnight","baebeaubleu","boyfriend","couples","alarm","happen","hit","snooze","unburntwitch","nachosarah","sotired","tatianaurriaga","beatminerzradio","bluenote","bluetown","bmz","bucktown","duckdown","duckdownmusic","flyer","getters","info","nightlife","retweeted","smifnwessun","familyof5","passedout","shocker","sleepingdaddy","sleepingryoji","zzz","buy","deranged","featuring","fgpfestival","friday","friends","hosted","late","line","nyccomedy","perfomanceart","pileoftears","tix","yourprocessisshowing","brooklyn","drillzoneornozone","east","moment","realize","sock","afterhours","attitude","callsuper","deadbeat","fictionnyc","flow","forestdrivewest","funky","hessleaudio","house","jams","listen","minimal","mix","petrichor","pierrecodarin","terrencedixon","thedas","themole","10cc","detroit","dilla","donuts","havin","sample","workin","3rd","droppin","easter","lil","prezzy","tease","bites","catsofinstagram","goodmorning","isacat","letmesleep","reality","sleeeep","britta","featureme","liveme","nicole","anapauo","healing","mindfulness","prayer","relax","sleepless","snow","yoga","beat","beef","ltrain","met","roast","sunday","different","earrings","wearing","macytweets2u","type","quick","clarencenyc","comfortable","simple","completely","decision","didn","forgot","gonna","imdone","implied","part","physical","routine","slothfulness","spending","thesaragilbert","workout","another","completing","goal","goals","helps","maddestmao","mental","sets","ethnic","teen","tgp","000","160","80s","akira","animation","bullshit","cell","drawings","drawn","excuse","guys","hand","opting","photos","real","shaded","shitty","studios","certainly","southern","talking","beigethegemini","kick","lordbanqfortune","throat","tree","truth","almost","bought","bruh","nigga","ones","clips","fat","xxxl","apple","big","biting","except","lingo","bitch","wtf","mentioning","chat","entertained","first","kept","thoroughly","body","movies","swear","dont","mouths","names","shut","clever","inby","mom","pickle","twins","ana","kay31","normally","stick","airport","carry","charge","charging","ended","outlet","overnight","spooning","wanted","wiishu","cus","weather","bri","lips","lipstick","lmfao","mascara","sisss","wish","commenting","golgiez","liking","advance","area","cari","mana","nak","selayang","sofa","george","grr","lmao","access","hair","iamtheboschman","lighting","mild","mine","set","stroke","surviving","baby","sayin","tay","understand","waviest","doom","cold","sunnybanks","forever","dominique","remy","account","companies","customer","deleted","drivers","hell","paying","poor","service","supposed","uber","bernie","defending","defense","lite","naive","obama","primary","pumping","republican","resume","sanders","worthy","aint","since","includes","sitting","iheartcheri","understatement","wthrobbie","20co","flats","imma","lemon","pepper","point","whats","bro","callate","hear","keeps","niece","patient","rails","cant","daddys","momma","onesie","son","teens","ummmwine","without","naked","pillows","floor","wilding","americans","buzzfeednews","dollars","dupage","funded","laws","patriot","period","reflect","rules","schools","tax","dopewknd","feelingwellrested","youll","hrs","motivation","dead","epic","infinity","movie","second","version","war","watched","butt","gunna","kicked","graham","kissing","lindsey","makeup","minute","trump","unhinged","washy","wishy","carful","females","force","powerful","push","hesitation","press","ten","boys","distracting","hmm","nipples","global","heat","hisnameisvanity","warming","waves","yea","cover","telling","underaged","162","365","busy","ear","games","nooffseason","notch","pinstripepride","yankees","8am","tmmr","gill","ginta","kalc","whale","facebook","heartbroken","laying","arthritis","huffpost","join","lift","longer","shorter","via","walks","worse","asked","canceled","toy","balancing","catch","consider","dangerous","hitting","lifestyle","many","risky","familiar","glance","jean","kitchen","kuzurifrenzy","mansion","shoulder","struck","towards","twelve","actually","call","def","defended","derisively","geralynngeralyn","imjakayla","manhood","online","simp","wholelottaary","clown","deepest","peaceful","serene","accordingly","beneficial","treating","loosing","aytu","bavk","nvcn","sanp","showing","smrx","beds","behalf","nypd115pct","nypdchiefofdept","nypdchiefpatrol","nypdqueensnorth","orwell","peaceably","ready","rough","stand","violence","dickin","enough","general","nightmares","poorly","twice","hungover","fuuuuucckkkkkkk","test","wwe","yoooouuuuuuuu","oke","yasss","royalcaribbean","springbreak2018","featurem","edm","edmcity","electronic","melodicdudstep","orkid","productofus","glavine","tom","appreciate","probably","ras","dying","wining","benz","door","79th","birthday","bound","grandpy","legal","lunch","niggaritis","shud","cool","couple","dsj","flashes","frank","grow","maybe","mitchell","offense","plus","potential","accidents","aowheatley","munro90j","normal","nuh","dancehall","hearing","truck","dancing","felt","jumping","lack","road","walking","happy","karma","loyal","super","treated","violate","intervals","okay","dominomag","eatwell","sleepwell","tips","action","attack","burden","coast","fighter","jets","maneuvering","military","policeman","position","readying","realdonaldtrump","ships","stupid","syria","thought","wars","world","ask","food","share","weh","tried","angry","coach","educator","firsthand","frustrated","guilty","however","parent","powerless","raised","voice","yes","alextheoverlord","honest","kingdom","soca","striker","anaiteemills","ccdjamaica","duration","gemgord","geraldlindo","indidlk","meeting","network","petchary","wednesday","willieraynor","326","leaving","santana","bcuz","becoming","difficult","especially","handle","mornings","talyaj","dah","era","golden","carnivalinjamaica2018","iamxaymacan","regrets","sunburnt","xaymacainternational","breasts","client","covering","cut","hands","jeans","low","photo","photographer","thick","tight","topless","twisted","wants","woman","haffi","suh","bdgallof","doug","fans","garth","hockey","insult","intelligence","isles","keeping","lecture","ops","run","standpoint","weight","taking","carnival","complaining","costume","dem","extreme","skimpy","ishawna","marlon","samuels","story","yanique","arm","chair","gms","teamthirsttrap","cidar","sweat","vinegar","deal","energy","maximum","presentation","lmaoooobitchimhighoooooo","450","4th","billy","bluemeaniebwo","creative","history","nicholas","personally","rate","recess","shoving","splash","table","throats","vince","acct","destroy","forces","harder","intern","nerd","official","paris","runs","sju","stalker","bless","een","reason","sharing","barbican","everyday","motor","vehicle","feelin","mother","ignoring","responsibilities","bruhh","aggy","showers","pain","theredgrrl","beyonddddd","alarms","frenzy","fix","24hrs","within","zero","staring","whilst","gwaan","aroundgttk","dooarms","dudes","evidence","search","thrown","warrant","952","9861","bay","builders","driver","flat","fridays","hardware","located","montego","seeking","unknown","dawg","30pm","considering","exciting","legit","twenties","whether","beach","guh","latee","lyme","mash","possible","seem","xaymaca","anytime","clothes","fold","roniquesatchell","wit","anyone","close","die","grandfather","able","cryptic","message","ufc","zesty","longest","among","common","improve","incontinence","internists","patients","prevalence","properkegel","quality","screen","shocking","sleephabits","statistic","urinary","urology","womenshealth","weed","misskui","wanjohi","awe","inna","lef","pull","sit","yard","panic","started","triggered","beg","pear","sammiireid","tha","attachments","blows","interested","proves","tem","allow","careful","disparage","feels","intimately","presence","reputatiom","vagina","joke","physics","realjack","winning","yet","2088","412","718","biz","funding","loans","mompreneur","office","renting","smallbiz","1hr","alwaysbegolfing","final","golicandwingo","holes","squeeze","twilight","ting","drivethruonly","hiphop","alexabliss","bullying","chill","mickiejames","niajaxwwe","shelbyraelane10","abby","drinking","facetimed","instagram","michelob","safe","ultra","almighty","champagne","crack","cry","fall","free","gsarafan","irish","jig","knees","open","relief","thanks","bye","theres","jj48fan7x","lul","seaofthieves","shouldn","averages","cavs","kyle","lowry","north","playoffs","ppg","raptors","swept","gone","haha","havnt","thumbnails","campus","haven","left","ride","extra","jokes","turns","10pm","12am","3pm","debt","increases","mark","national","smh","surpassing","trillion","carranza","chancellor","danielpink","exerciseimprovesacademicperformance","jratey","nycschools","richard","schoolstarttimes","shock","sleepdiplomat","week","somewhere","restfully","gngb","tyna","mins","solid","decide","sudden","bray","brock","burned","cares","charecter","repetitive","ring","roman","skill","twittermoments","wyatt","anymore","bob","marley","use","3hrs","asmr","messed","everywhere","accept","democracy","election","jeffreyguterman","losers","respected","results","sarahkendzior","sore","tantrums","temper","avoid","colluding","democrats","russians","lesnar","lose","match","ralphie9","strowman","1am","4pm","accidentally","awake","biological","huh","reset","stayed","till","tough","buried","ending","forcing","leaves","mentioned","mouth","perplexing","taste","wrestlemania","build","pointless","reigns","rem","mets","planned","kid","lmaoo","nismonic","uppp","cake","fails","peppa","pig","tears","doubt","highly","fucked","springbreak","types","thats","positively","prowrestlingmag","sucked","title","barrescue","dirty","stresstest","angel","believe","grandpa","hes","octobers","peace","tmrw","tmrws","wouldve","couch","unreal","cursed","fine","important","luck","nash","player","pucksage","rip","roster","traded","kurtangle","rondarousey","stephaniemcmahon","tripleh","jaclyn","jaclynhill","losing","trolling","homework","brandonwildexxx","chaturbate","itsdaveslick","perfectly","watching","deep","depression","entertaining","filler","shiet","xmattachew","wendellw46","cheat","mandem","nonsense","eating","suspect","awful","bunch","choking","fucks","isn","pathetic","hollywood","players","record","scrubs","flatbush","zombies","arse","lifetime","troyloso","2kcompgames","dfwkinggaming","doublevision2k","iplaynba2ktv","jdillon330","jtheworm","malikj623","mpba2k","seldumseen5","youfamousenough","lhh","connor","fights","khabib","latergram","letting","behabior","hillary","incompetent","nlaming","presidency","responsible","stole","tge","trumpcrimefamily","axzel","narendramodi","realronaldhump","favorite","break","america","behavior","boycott","commentary","degrading","immoral","influencing","innocent","networks","ppl","rat","seanhannity","sparklesoup45","sponsors","supporting","drained","lyk","omw","30am","808","sidechain","offf","etc","expend","lay","meaning","move","necessarily","sleepy","bank","famous","ira","soundcloud","temporarily","writers","yashar","blew","blueseatblogs","burrows","canuck","cheek","crap","kesler","series","vancouver","vets","coming","nope","process","worst","kids","forreal","showering","regular","sized","awhile","bipolar","cutesy","lauferlaw","lyndawestiefl","memes","politics","text","carling","col","frphiltangorra","lexiemetzler","praying","priest","shall","shhh","geeeettt","ooofff","cup","drank","godhelpme","livingsingle","marathon","means","needsleep"
"1",1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
